sales,email,opened,agreement,credit_limit,risk_score
570,1,1,1,450.4678443,0.268720962
670,0,0,0,1113.665915,0.492632433
570,1,1,1,1045.063669,0.463309408
740,1,1,1,1505.714298,0.559262802
700,1,0,0,1422.502902,0.548066325
480,1,0,0,827.1472679,0.419910847
540,0,0,0,581.5124817,0.352403514
560,0,0,0,811.2525507,0.418881563
610,1,0,0,940.2946849,0.443655633
600,1,1,0,1198.155042,0.511570628
640,1,1,1,1234.544077,0.503792831
580,0,0,0,650.1826051,0.349525712
670,0,0,0,1616.944813,0.573392791
640,1,1,0,1469.556003,0.547618562
720,0,0,0,1497.408604,0.567424558
660,0,0,0,1246.380366,0.49732773
640,0,0,0,538.5544699,0.305398757
690,1,0,0,896.8520641,0.442292683
630,0,0,0,1503.578691,0.551619457
580,0,0,0,855.8323152,0.403917391
650,1,1,0,1109.89234,0.468201744
790,0,0,0,1623.868695,0.590514926
460,1,1,1,693.357892,0.371229182
610,0,0,0,1073.713844,0.462365939
820,1,0,0,2251.165598,0.657020385
800,1,1,0,1934.390811,0.612111153
650,0,0,0,1720.380226,0.589847731
490,1,0,0,961.0963701,0.461867699
680,1,1,1,979.5412776,0.450994128
580,0,0,0,842.101069,0.424759511
590,1,1,0,980.7104049,0.448358265
660,0,0,0,1187.464173,0.495087014
750,1,1,0,1815.531305,0.614498181
700,0,0,0,547.5125925,0.318299904
490,0,0,0,778.1323457,0.405166234
860,1,1,1,1551.608319,0.575128254
610,0,0,0,896.3121016,0.434582952
640,1,0,0,1257.551701,0.508494717
620,0,0,0,1104.186249,0.465136399
580,0,0,0,733.9822613,0.379689848
600,0,0,0,939.8075556,0.434136849
740,1,0,0,1622.776498,0.555936598
650,0,0,0,806.9819773,0.392165134
540,1,0,0,345.3022875,0.233799649
710,0,0,0,1588.504736,0.573505975
770,1,1,1,762.516761,0.379469413
720,1,0,0,748.1605848,0.368843211
710,1,0,0,1460.304403,0.551549232
690,1,0,0,1098.636116,0.485856084
810,0,0,0,2254.937216,0.665434744
1000,1,1,0,3009.522718,0.711840289
670,0,0,0,1582.262416,0.564930673
580,1,1,0,1074.924371,0.48900566
610,0,0,0,506.6170823,0.294375161
600,0,0,0,638.4878143,0.367456499
610,1,0,0,640.3969178,0.346577172
790,1,0,0,1345.510771,0.542384914
690,0,0,0,939.3600849,0.451780487
550,0,0,0,718.2566478,0.362870699
520,1,1,0,648.9001621,0.378331789
740,0,0,0,2325.348355,0.660773882
690,0,0,0,1160.2907,0.493351519
690,1,1,1,1124.655825,0.484827812
630,0,0,0,1549.900624,0.563263725
670,0,0,0,2142.485952,0.624803186
740,1,1,0,2269.838285,0.662923511
720,0,0,0,1574.399648,0.566688947
490,1,1,1,819.1614688,0.382279237
890,0,0,0,1812.57794,0.600042637
640,0,0,0,1060.220415,0.481618742
630,0,0,0,801.6338851,0.388892955
540,0,0,0,978.6352475,0.463911894
650,1,1,1,1330.407089,0.51797957
540,1,0,0,1162.516912,0.498986196
460,0,0,0,1008.956338,0.461072431
840,0,0,0,1912.741173,0.620264561
700,1,1,1,740.013036,0.379435369
780,0,0,0,1631.094434,0.56956695
780,1,0,0,861.55785,0.432449727
590,1,1,0,1084.718704,0.477540162
630,1,0,0,1068.262805,0.459139308
560,1,1,1,1420.730828,0.568119792
610,0,0,0,972.4105082,0.426995683
440,1,0,0,508.160847,0.311537462
620,1,1,1,855.9819238,0.39911739
680,0,0,0,1433.923993,0.538795709
660,1,0,0,1049.549101,0.454995668
670,1,0,0,2148.534702,0.639752299
520,0,0,0,1020.930695,0.476419769
660,0,0,0,1168.978208,0.478302758
570,0,0,0,595.1267416,0.327552849
700,0,0,0,1864.462797,0.610876101
720,1,1,1,1336.105372,0.524548284
630,0,0,0,335.174325,0.21588927
740,1,1,0,1196.08769,0.484204778
690,1,0,0,1170.316151,0.500123302
650,0,0,0,902.2726636,0.427713369
620,0,0,0,744.8439496,0.40407401
700,0,0,0,1069.689221,0.467153224
900,0,0,0,2201.792978,0.657192352
710,1,1,0,1197.417513,0.492148565
590,1,1,1,1111.781428,0.49643135
850,0,0,0,1540.119612,0.56589356
680,1,0,0,894.0984563,0.42086236
560,1,1,1,556.1430227,0.30809395
950,0,0,0,2634.060958,0.69972038
710,1,1,1,1284.269892,0.52674473
650,0,0,0,964.3687534,0.440205587
620,1,0,0,798.1570525,0.395078428
540,0,0,0,764.2805998,0.392936652
810,0,0,0,2003.555396,0.615241762
550,1,0,0,419.9708565,0.241973931
570,0,0,0,463.6994908,0.280004656
700,0,0,0,471.0477829,0.279545708
740,1,1,1,1098.484454,0.463535773
680,0,0,0,1829.63927,0.611170765
680,0,0,0,1099.865197,0.480376376
730,0,0,0,1500.780967,0.564930032
840,0,0,0,1733.051806,0.572946705
690,0,0,0,1532.873309,0.550124317
580,1,1,1,570.7394209,0.324280266
810,1,1,1,1127.608702,0.479468377
640,0,0,0,1157.419893,0.498007005
740,0,0,0,1435.741405,0.543738038
720,1,0,0,512.9604226,0.304259853
580,1,0,0,810.8532897,0.401072811
840,1,0,0,1649.606094,0.566663165
690,1,0,0,1081.811084,0.470175188
710,1,1,1,1546.139278,0.56130427
680,1,1,1,1098.229357,0.473741681
750,1,1,1,1635.586541,0.591602934
740,0,0,0,1962.176964,0.615263545
910,1,1,0,1417.283537,0.529448863
630,0,0,0,703.1158783,0.376480953
650,1,1,0,1432.980762,0.549443389
730,0,0,0,1305.264505,0.528227833
710,1,1,0,1128.029316,0.470716221
630,0,0,0,1043.943828,0.431794271
930,1,1,0,1711.251853,0.581085203
580,0,0,0,703.7781064,0.370336873
740,0,0,0,1357.857812,0.53190194
730,0,0,0,1467.406072,0.557154234
600,0,0,0,1427.16189,0.530367387
620,0,0,0,1418.82079,0.548448925
670,0,0,0,678.2008794,0.355902045
600,0,0,0,1566.908396,0.565060911
490,1,1,1,322.9875382,0.21322482
760,0,0,0,1172.082563,0.512121766
520,0,0,0,520.0148166,0.311122678
530,1,1,0,805.3105988,0.392253858
660,0,0,0,966.8391146,0.46666011
740,1,1,1,668.5079406,0.340290811
800,0,0,0,1597.975773,0.588710001
820,1,1,0,1123.494507,0.49454513
760,1,1,0,1433.889604,0.542785872
910,0,0,0,2116.686447,0.641747955
640,1,0,0,1490.558371,0.537226641
640,0,0,0,1102.575809,0.47000247
680,1,0,0,1293.099581,0.521882545
940,0,0,0,2491.28012,0.682325133
490,0,0,0,769.8392581,0.407041946
640,0,0,0,1414.699438,0.541427868
690,1,0,0,1568.429641,0.575185083
540,0,0,0,956.3007707,0.436380354
690,1,1,1,1650.356372,0.567825947
900,1,0,0,2568.708414,0.689959964
710,0,0,0,1423.070929,0.539056678
770,0,0,0,2298.293056,0.655798001
580,1,1,1,1014.26941,0.455805725
740,1,1,1,1522.579094,0.594516723
690,1,1,1,1176.365626,0.50907105
710,0,0,0,1607.216558,0.567169775
650,1,0,0,550.3273139,0.308403928
490,1,0,0,555.8505313,0.324815723
520,0,0,0,765.3818087,0.406430891
580,1,1,1,625.5890839,0.3576905
670,1,0,0,1072.406492,0.464222955
660,1,0,0,626.5393749,0.363661161
720,1,1,0,1671.145196,0.591172203
630,0,0,0,1457.864208,0.565587475
590,1,0,0,771.1199565,0.382891106
840,1,1,1,1847.457557,0.611479687
650,0,0,0,847.3700459,0.416239881
510,0,0,0,521.0552568,0.319878126
730,0,0,0,1951.533795,0.622804183
580,1,0,0,1083.126802,0.483330955
690,0,0,0,1451.828738,0.53509808
480,1,0,0,720.7963211,0.363404916
570,1,0,0,1877.660024,0.606162063
430,1,0,0,518.6239473,0.315879508
590,1,1,1,1123.722516,0.488988081
540,1,0,0,1122.748726,0.486966327
630,0,0,0,1295.483901,0.516371936
540,0,0,0,886.9296085,0.435333771
700,0,0,0,931.9868563,0.441366219
840,0,0,0,1683.231126,0.58520344
650,0,0,0,1001.603226,0.47746531
660,1,0,0,874.6481516,0.40014234
600,1,1,0,791.2299468,0.405999776
710,0,0,0,1351.907595,0.524343722
860,0,0,0,1873.293309,0.609240117
540,0,0,0,755.948294,0.391280759
750,0,0,0,1702.889996,0.589739875
560,0,0,0,792.6441694,0.366417236
860,1,0,0,1423.344437,0.553226474
810,0,0,0,2050.385371,0.638174189
560,1,0,0,1034.197437,0.460481006
610,0,0,0,409.4292706,0.231832698
780,0,0,0,1792.992665,0.609764483
800,0,0,0,1777.542825,0.590130236
600,0,0,0,1444.001858,0.54035913
580,0,0,0,1424.592481,0.550230674
650,0,0,0,1265.280389,0.512863906
660,1,0,0,1123.98444,0.475135795
640,0,0,0,1076.689996,0.470784145
570,1,0,0,1405.944305,0.560649289
660,0,0,0,1328.217288,0.517792619
620,0,0,0,1185.578451,0.480689701
810,1,1,0,1952.800385,0.62207023
640,0,0,0,820.8312741,0.404940404
750,0,0,0,1448.570356,0.535443163
650,0,0,0,1623.922378,0.579956121
550,0,0,0,697.8812131,0.376812045
520,1,0,0,841.942302,0.419977681
680,0,0,0,948.5534014,0.44870729
700,1,1,1,1238.503681,0.516744955
900,1,0,0,2031.174279,0.610341775
640,1,0,0,1025.553652,0.45934677
620,0,0,0,1378.752591,0.525053084
560,0,0,0,750.9922129,0.401709522
490,1,0,0,1207.255917,0.506984928
910,0,0,0,1578.433907,0.567457184
710,1,1,0,1406.756596,0.526268024
760,1,0,0,2172.733036,0.645271898
630,0,0,0,1565.378357,0.559895742
670,0,0,0,1122.624,0.500781895
710,0,0,0,1087.821132,0.482400682
670,0,0,0,926.3807688,0.422408621
770,0,0,0,1279.563287,0.525758877
650,0,0,0,858.560267,0.42304385
410,1,1,1,714.8604212,0.379256093
820,1,1,1,816.8316465,0.403388663
620,1,1,1,1346.592793,0.542116983
630,1,1,0,1099.251915,0.486184872
1140,1,1,0,3882.178408,0.773458679
790,1,1,1,1223.498423,0.497070715
790,1,0,0,1623.531515,0.575864971
640,0,0,0,1409.279237,0.536412346
570,1,0,0,1123.728293,0.482418454
540,1,1,1,844.8242128,0.433989743
510,0,0,0,650.0447721,0.354888432
690,1,1,0,1342.609954,0.52341939
820,1,1,1,1913.994458,0.596680156
650,1,1,1,745.6819358,0.380204027
710,1,1,1,1820.442525,0.604186591
680,0,0,0,878.8395046,0.406732668
550,0,0,0,691.5526487,0.363418557
530,0,0,0,781.6065431,0.399667558
460,0,0,0,720.4753122,0.394669587
670,1,1,0,1230.128423,0.520489937
480,0,0,0,1675.245489,0.576245971
730,0,0,0,1787.582351,0.603952203
670,1,0,0,979.5068549,0.456278124
620,0,0,0,1100.734678,0.499794569
670,1,0,0,982.5892961,0.456265552
800,0,0,0,1974.274784,0.628955274
660,0,0,0,1398.288592,0.553104591
650,0,0,0,937.4906042,0.46152616
690,0,0,0,1339.091223,0.529376792
760,1,1,0,1601.96485,0.569872499
560,1,0,0,1427.544816,0.540448289
770,1,1,0,1912.891971,0.625484743
580,1,0,0,1036.886932,0.470436116
780,1,1,0,2159.886099,0.636214197
690,0,0,0,1353.390301,0.523187046
640,1,1,1,1297.722732,0.510389474
700,1,1,1,998.54608,0.447818319
590,1,0,0,1124.340703,0.489633607
700,1,0,0,1008.235727,0.470816056
640,0,0,0,773.265792,0.380524097
640,0,0,0,774.7445943,0.406161482
710,1,1,1,931.8870729,0.424084655
620,0,0,0,1522.861658,0.563954796
570,1,1,1,801.2925485,0.417838613
520,0,0,0,1098.705854,0.461953868
590,1,0,0,1354.552226,0.542057888
690,1,0,0,1440.556951,0.545286232
530,1,1,1,999.1520548,0.476884541
510,0,0,0,1150.701644,0.498808832
630,0,0,0,855.8429537,0.428693987
760,1,0,0,1307.030096,0.528442526
620,0,0,0,1050.78171,0.451909275
720,1,0,0,1241.95768,0.502519243
610,0,0,0,906.0064748,0.434849981
640,1,1,1,1178.09915,0.50397865
740,1,0,0,1218.030238,0.508999876
640,0,0,0,1341.850903,0.542820384
790,1,1,1,649.8706237,0.367391421
740,1,1,0,1879.967985,0.626958811
730,0,0,0,1285.287768,0.501384366
730,0,0,0,2030.051186,0.642232209
600,0,0,0,883.3771224,0.429933399
590,0,0,0,799.3266149,0.402583968
620,1,0,0,979.0427234,0.453942702
600,0,0,0,1196.326095,0.514706039
700,1,0,0,1301.64833,0.541673985
640,1,0,0,511.7503065,0.308458378
700,0,0,0,1528.765686,0.558796948
490,0,0,0,752.5214832,0.389652921
720,1,1,0,1615.050165,0.584232897
700,1,0,0,1398.101597,0.541507092
800,1,0,0,1270.369091,0.491091519
720,1,1,0,1368.27042,0.53171615
610,1,0,0,847.0427817,0.413205814
710,0,0,0,1637.396587,0.585257801
850,1,0,0,2243.820257,0.663264916
730,0,0,0,640.2944756,0.340615417
720,1,0,0,2037.378634,0.633176074
830,0,0,0,1681.858646,0.582538832
580,1,1,0,644.5344594,0.366251029
710,0,0,0,1346.315769,0.528310567
690,0,0,0,1438.607845,0.560529191
720,0,0,0,1130.184285,0.48867376
690,0,0,0,465.4792879,0.284051087
660,1,1,0,1547.824998,0.569629715
650,1,0,0,1177.48485,0.478343624
740,0,0,0,896.073366,0.426178117
440,0,0,0,527.8205178,0.308374426
690,1,1,1,1222.702101,0.496608714
550,1,0,0,984.183836,0.473203452
490,1,1,0,820.9699059,0.41983889
810,1,1,1,1284.64004,0.513354603
760,1,1,1,675.1742121,0.343547944
680,1,1,1,1132.987149,0.48390639
830,1,0,0,2111.64391,0.632085527
620,1,0,0,536.7608775,0.316316134
640,1,0,0,994.9584843,0.457680054
570,0,0,0,1347.997991,0.517021376
730,1,0,0,2012.425392,0.625347712
610,1,1,1,676.1845262,0.35944921
650,0,0,0,1073.974554,0.483272795
700,0,0,0,1318.009695,0.538296358
770,1,0,0,1397.236252,0.540271054
630,1,1,1,703.4555781,0.373436923
690,0,0,0,801.1817205,0.38234093
890,0,0,0,2011.562104,0.641855095
670,1,0,0,1137.602281,0.461075633
720,0,0,0,941.393491,0.44137126
610,0,0,0,1309.629802,0.530563863
650,1,1,1,651.8566734,0.353746751
820,1,1,0,1844.859313,0.610455285
710,0,0,0,1638.699651,0.584895008
620,1,0,0,1195.822661,0.513748762
690,1,1,0,1138.789274,0.47445346
610,1,0,0,779.0614077,0.389042576
720,0,0,0,766.9857222,0.414374862
590,0,0,0,697.158983,0.381932981
760,0,0,0,1327.409526,0.52378678
650,1,0,0,1163.960509,0.486184712
690,1,0,0,1327.963759,0.528241749
640,1,0,0,1194.957763,0.485841165
660,0,0,0,982.6297282,0.4406223
900,0,0,0,2531.801432,0.688054406
720,1,1,0,1465.388974,0.553367838
790,1,0,0,2544.189387,0.670034686
550,1,1,1,852.9234255,0.415670036
640,0,0,0,1361.41236,0.534424953
600,0,0,0,919.9018952,0.432207734
610,0,0,0,633.806023,0.367073575
730,0,0,0,1472.869042,0.552852457
720,0,0,0,1157.018562,0.506290502
600,1,0,0,1167.076586,0.480841831
530,0,0,0,659.0752224,0.363645244
580,1,0,0,839.3463936,0.403293125
700,1,0,0,1252.486561,0.515914014
630,1,1,1,1265.670826,0.512017049
640,1,1,1,872.5066133,0.417550687
740,1,1,1,1329.134141,0.510472758
590,0,0,0,695.4073308,0.375991924
650,0,0,0,507.145021,0.284785438
740,0,0,0,1257.112668,0.485280901
620,1,0,0,1249.536998,0.503391313
630,1,1,1,791.4153848,0.407117038
670,1,0,0,512.8098485,0.323809377
560,0,0,0,636.9854799,0.355185726
490,1,0,0,762.5430619,0.375502723
770,0,0,0,1301.456347,0.522580453
710,0,0,0,1715.330018,0.592374155
630,1,0,0,956.7446395,0.43730729
540,1,1,0,693.9884302,0.378266366
650,0,0,0,1093.673085,0.465894957
650,1,1,1,914.9465976,0.434921059
550,1,1,1,1103.156748,0.487323187
640,0,0,0,1302.942827,0.521940812
630,0,0,0,1103.533176,0.488696673
750,0,0,0,1413.254924,0.53648788
610,1,1,1,530.0215713,0.293091629
480,1,1,1,844.4643719,0.400488869
560,0,0,0,347.1044773,0.236281959
570,0,0,0,911.5108309,0.410790622
590,1,1,1,579.4694937,0.325947902
830,0,0,0,1707.774233,0.583997784
700,0,0,0,1083.212815,0.474350916
730,0,0,0,1417.972537,0.560067859
650,0,0,0,911.4825511,0.435714881
650,1,1,1,873.5313862,0.411856036
530,1,1,1,470.4914512,0.27879571
740,0,0,0,1473.097608,0.534401743
610,1,1,1,1313.285065,0.525236641
520,1,1,1,628.5239072,0.339905645
720,1,1,0,1493.927093,0.557142092
610,0,0,0,660.3685269,0.366379216
740,1,0,0,711.2505296,0.380603346
920,0,0,0,2452.446826,0.674241446
700,1,1,1,412.5147248,0.275878842
640,1,1,0,2339.528806,0.669375885
710,1,0,0,916.5102444,0.425750624
720,1,0,0,1705.093907,0.58422732
770,0,0,0,1210.98396,0.509755566
790,1,1,1,1695.173082,0.577549625
710,0,0,0,640.1366373,0.34362891
680,1,1,1,1142.330215,0.49665304
590,1,1,1,583.189028,0.333134
620,0,0,0,1382.299666,0.543580072
500,0,0,0,827.156953,0.435489254
480,1,1,0,561.2593593,0.325120656
630,1,0,0,981.1234119,0.447691506
970,1,1,0,1963.918474,0.629516564
400,0,0,0,509.0837643,0.30629914
550,0,0,0,1436.014327,0.546272246
590,1,0,0,754.4078804,0.380542264
710,0,0,0,1447.665016,0.541166705
590,0,0,0,665.4162996,0.349865015
700,0,0,0,1280.559225,0.524215652
650,0,0,0,1226.794302,0.518773633
630,1,1,1,1371.172674,0.542629579
960,1,1,0,1990.911875,0.610905436
600,0,0,0,1158.974838,0.499261173
670,0,0,0,1457.476954,0.553555728
830,1,1,1,1587.495615,0.557289584
580,1,1,1,455.0555401,0.285682429
560,0,0,0,720.3098141,0.365600392
640,0,0,0,999.518129,0.451380672
640,0,0,0,1564.128,0.564245459
490,1,0,0,649.4401439,0.352224281
770,0,0,0,2505.889416,0.701849368
910,1,1,1,1986.112746,0.630310451
600,0,0,0,740.1832803,0.414452647
860,1,0,0,1358.56479,0.528415943
610,0,0,0,1400.416287,0.545415332
760,0,0,0,1334.772168,0.522173712
450,1,1,1,470.6459968,0.266681328
790,1,0,0,1659.79565,0.584190454
560,1,1,1,359.9322924,0.215783165
900,0,0,0,2191.723452,0.651257507
650,1,1,0,1810.510462,0.609783113
820,0,0,0,2379.403973,0.660953976
820,1,0,0,1794.561857,0.59238756
630,1,0,0,738.5416467,0.373701842
650,0,0,0,721.9905122,0.399946906
650,1,1,1,742.1634445,0.413075045
640,0,0,0,993.979424,0.453909002
620,0,0,0,787.4208534,0.408744551
750,1,0,0,1635.513049,0.570586758
870,1,1,0,1878.451043,0.605929057
700,0,0,0,1397.286177,0.518154126
660,1,0,0,1667.686771,0.582309284
730,1,0,0,1996.273745,0.602054519
780,0,0,0,898.6379064,0.418041215
570,1,0,0,745.5283708,0.375102616
640,0,0,0,1116.655464,0.485153483
600,1,1,1,535.0158916,0.31939084
540,1,0,0,613.3384586,0.343097588
900,1,1,0,1750.396366,0.594231845
670,1,1,0,1326.137663,0.522990466
600,1,0,0,607.5867628,0.349121327
530,1,0,0,416.4916862,0.255383169
640,0,0,0,830.2614375,0.423152475
820,0,0,0,2117.953428,0.636957669
560,1,0,0,851.2777408,0.419657935
570,0,0,0,596.7809656,0.349425729
680,0,0,0,1378.656266,0.522878078
610,0,0,0,1205.758735,0.504876664
590,1,0,0,1052.672354,0.463058942
600,1,0,0,705.0252948,0.39317266
560,1,1,1,401.5087049,0.240087384
780,1,1,0,1795.45463,0.592504866
520,1,0,0,620.4196305,0.363889292
720,0,0,0,1406.918508,0.539720122
650,0,0,0,853.2302033,0.413054724
660,1,0,0,1402.798434,0.540670366
600,0,0,0,854.9805293,0.415796222
670,1,0,0,965.8938513,0.447114386
750,0,0,0,1434.222112,0.545185835
430,1,0,0,575.9063096,0.320620844
730,1,1,0,1525.987804,0.55992342
620,1,0,0,1262.579737,0.520442896
750,0,0,0,1569.966641,0.557954849
780,0,0,0,1650.107857,0.601948228
840,1,0,0,2212.567692,0.66394302
520,1,1,1,285.8010598,0.19686004
470,1,1,1,1129.967256,0.491725322
640,0,0,0,683.1602546,0.362070218
580,1,1,0,861.4603313,0.419493153
590,1,1,1,576.3573475,0.330550939
490,1,0,0,917.5199034,0.42514406
660,0,0,0,686.569549,0.373190577
560,1,0,0,606.1766466,0.350940821
830,0,0,0,1339.742022,0.522263422
820,0,0,0,1887.929792,0.620962727
610,1,1,1,593.7640841,0.327477493
640,0,0,0,931.8280718,0.446171967
700,1,1,1,1229.706958,0.517766904
690,0,0,0,1456.731838,0.551215789
700,1,0,0,1380.968771,0.533628084
600,1,1,1,729.7211061,0.379450994
850,0,0,0,1450.948305,0.539139387
760,0,0,0,1614.304383,0.587960512
600,0,0,0,1109.511798,0.462199869
760,0,0,0,1434.177169,0.563670837
740,0,0,0,1454.09408,0.537840838
620,0,0,0,639.1110039,0.366828653
660,0,0,0,1038.50371,0.458450675
510,1,1,1,863.0656364,0.40750673
600,1,1,1,553.9962095,0.299939007
540,1,0,0,864.5656755,0.407894065
1040,0,0,0,2514.64453,0.670854425
660,1,1,1,853.9201309,0.423515784
750,0,0,0,1510.591987,0.550724091
680,0,0,0,703.5118701,0.372264477
650,0,0,0,861.3336366,0.416752074
440,1,0,0,459.1325775,0.270921587
700,1,0,0,1059.115096,0.462101896
740,1,1,1,1953.427442,0.629305729
560,0,0,0,499.2030671,0.296096106
610,0,0,0,942.9738342,0.448163593
630,0,0,0,973.5175033,0.451630903
670,1,1,1,1298.578591,0.52225742
660,0,0,0,852.2958119,0.422890185
550,0,0,0,1011.149825,0.440868658
520,0,0,0,863.525627,0.413403657
810,0,0,0,1656.818209,0.578044601
530,0,0,0,759.8845492,0.374016776
840,1,0,0,1554.735797,0.564952897
670,1,1,1,1219.662039,0.508221501
890,0,0,0,2284.590533,0.665203994
650,0,0,0,855.6047194,0.41577746
500,1,0,0,942.3624487,0.426939057
810,1,0,0,1271.04393,0.493587095
610,0,0,0,702.5189186,0.366690789
660,1,0,0,908.0303789,0.45048302
610,1,0,0,1187.121682,0.521479786
660,0,0,0,1499.062683,0.560076443
700,1,1,1,1396.067859,0.54457706
590,1,1,1,553.9265019,0.312584932
550,1,1,0,1086.335476,0.461463507
670,0,0,0,1172.795595,0.501848406
710,1,1,1,1337.19641,0.529675884
740,0,0,0,1710.14258,0.588548727
540,0,0,0,523.5044684,0.300395984
560,1,0,0,959.1748313,0.438286025
810,0,0,0,804.4017436,0.404147634
710,0,0,0,1357.58812,0.522368703
770,1,1,0,1838.926014,0.617735055
580,0,0,0,1135.526289,0.493340976
640,0,0,0,755.4774534,0.383369621
890,1,1,1,2102.243544,0.646823006
550,0,0,0,663.5230838,0.36995864
730,1,0,0,893.4309026,0.437033746
720,0,0,0,1192.374005,0.501594371
440,0,0,0,1356.709038,0.537605872
610,1,1,1,471.3381164,0.291354299
640,0,0,0,979.6792631,0.4384011
780,0,0,0,1343.330565,0.534865878
670,0,0,0,1221.725059,0.504105083
680,1,1,1,1367.20673,0.548572925
630,0,0,0,732.2178779,0.373039755
590,1,1,1,1360.073149,0.530950141
710,1,0,0,944.4212819,0.43738363
740,0,0,0,1297.725863,0.518330671
790,0,0,0,1186.89581,0.509723498
620,0,0,0,895.2478817,0.438916051
610,0,0,0,817.4170428,0.398489209
680,0,0,0,904.1787529,0.431072335
740,1,1,1,1392.938659,0.531821125
590,0,0,0,1236.931201,0.50985651
690,0,0,0,1388.54428,0.551832273
920,0,0,0,2324.774699,0.641855121
710,0,0,0,1021.374909,0.463843181
690,0,0,0,1286.708719,0.49742601
720,0,0,0,1107.164391,0.475488336
740,1,1,1,1205.10038,0.499077023
840,0,0,0,2090.997317,0.639644576
650,0,0,0,1008.314681,0.44471416
560,0,0,0,1294.811066,0.532569564
720,1,0,0,1555.894541,0.566848596
630,1,1,1,1034.062884,0.442544188
670,1,0,0,1196.684657,0.506523148
680,1,0,0,1283.279314,0.516473311
680,0,0,0,812.1013243,0.388813086
710,1,0,0,948.357369,0.447266483
700,1,0,0,1298.763647,0.521839595
600,0,0,0,1346.546244,0.536777438
750,0,0,0,1553.872781,0.562168194
620,0,0,0,968.5077935,0.443362454
660,1,0,0,1067.23975,0.471337568
690,1,0,0,1110.472603,0.476422056
600,0,0,0,832.2047296,0.399841278
590,1,1,1,995.7371601,0.452665447
810,0,0,0,1789.355471,0.59978221
680,1,0,0,1302.771237,0.519358821
580,0,0,0,637.961168,0.347051532
650,1,1,1,1196.230123,0.49615952
750,0,0,0,1575.53231,0.570115131
690,1,0,0,906.7334586,0.432550819
900,0,0,0,2303.285933,0.658286024
790,1,1,0,1653.157488,0.579232544
710,1,1,1,1409.406706,0.548039072
660,0,0,0,978.0942363,0.45970631
720,0,0,0,1508.626541,0.549200366
490,1,1,0,574.3840429,0.333799407
720,0,0,0,1273.910291,0.489729352
700,1,1,0,841.302572,0.428455922
490,0,0,0,1139.955533,0.494469841
840,0,0,0,1168.32297,0.490368005
630,0,0,0,1056.522619,0.460262815
580,1,0,0,548.0888879,0.302916713
690,1,0,0,1402.014822,0.522405921
790,0,0,0,2012.067309,0.619287494
720,0,0,0,1829.032662,0.60345172
530,1,1,1,480.8718431,0.256503713
780,1,1,1,1346.444431,0.525613869
660,0,0,0,1357.200454,0.536954491
740,1,0,0,1486.031823,0.542283865
600,1,0,0,1300.432775,0.521749475
720,1,1,1,1545.528578,0.544693231
590,1,0,0,748.9586046,0.379852443
780,1,0,0,1674.690969,0.591681484
550,1,0,0,814.7329588,0.42184451
670,1,1,1,1258.378753,0.509572312
880,1,1,1,1505.708746,0.581279586
950,0,0,0,3312.027858,0.729303434
540,0,0,0,448.4852073,0.265902458
590,0,0,0,629.0303114,0.359205715
680,1,0,0,1500.33663,0.554406714
670,1,0,0,1031.546533,0.463348896
730,1,1,0,2197.715436,0.641035044
440,0,0,0,868.2473483,0.433280807
580,0,0,0,1151.49276,0.483152827
660,0,0,0,1237.788387,0.511678041
670,1,1,0,1614.517158,0.56216345
510,1,0,0,427.6840109,0.276976201
1020,1,1,0,2961.010405,0.71459037
620,1,0,0,1032.627938,0.472814237
580,1,1,0,715.4450876,0.379055873
710,1,0,0,1179.63315,0.509401204
670,0,0,0,1053.97538,0.476340451
530,1,0,0,1208.709389,0.513294976
660,1,1,1,843.0922096,0.410050907
690,1,0,0,1358.198594,0.540259168
760,1,1,1,1580.236884,0.574959198
610,0,0,0,1340.855263,0.519022708
790,1,0,0,2150.634944,0.643437779
580,0,0,0,1479.697802,0.563444698
560,0,0,0,491.4577547,0.29904434
670,1,1,0,1331.47526,0.514187532
750,1,0,0,1423.450712,0.535272177
710,0,0,0,1084.658584,0.467522525
710,0,0,0,952.085689,0.448621507
550,1,0,0,610.8353536,0.334168864
560,1,1,1,842.3040832,0.417545458
530,1,0,0,549.1543201,0.342354556
630,0,0,0,451.8730691,0.275194147
530,0,0,0,925.9558678,0.439244881
590,1,1,0,977.9752276,0.463040697
560,1,0,0,689.4376954,0.369386568
600,1,1,1,1280.882744,0.519153416
760,1,1,0,1526.794594,0.561709291
680,0,0,0,1033.52674,0.457071834
670,1,1,1,848.9372498,0.411461105
620,0,0,0,838.9984713,0.409810377
590,0,0,0,453.4052936,0.271462833
660,1,1,0,1227.286359,0.505353462
770,1,1,0,1409.919974,0.547462859
880,0,0,0,2482.006863,0.671644474
680,0,0,0,771.0861126,0.374528136
660,1,1,1,315.0160084,0.19160202
630,0,0,0,1028.57432,0.484580755
640,1,1,0,568.2531042,0.323200901
750,0,0,0,1660.244849,0.597062702
760,0,0,0,1440.741753,0.556294926
700,1,1,0,979.2569448,0.447840099
640,0,0,0,1298.177769,0.526690567
770,1,1,1,1985.02882,0.618965586
660,0,0,0,758.384799,0.38799942
660,1,0,0,1541.090065,0.55386132
850,0,0,0,2514.799618,0.65483135
740,1,0,0,984.7856919,0.462539251
600,0,0,0,307.0097106,0.192488694
550,1,1,0,1093.588294,0.462925356
